Surah Name,Surah Number,Verse Number,Verse Text,Verse Translation
الكهف,18,96,آتُونِي زُبَرَ الْحَدِيدِ حَتَّى إِذَا سَاوَى بَيْنَ الصَّدَفَيْنِ قَالَ انْفُخُوا حَتَّى إِذَا جَعَلَهُ نَارًا قَالَ آتُونِي أُفْرِغْ عَلَيْهِ قِطْرًا,"Bring me sheets of iron"" - until, when he had leveled [them] between the two mountain walls, he said, ""Blow [with bellows],"" until when he had made it [like] fire, he said, ""Bring me, that I may pour over it molten copper."""
الكهف,18,97,فَمَا اسْطَاعُوا أَنْ يَظْهَرُوهُ وَمَا اسْتَطَاعُوا لَهُ نَقْبًا,"So Gog and Magog were unable to pass over it, nor were they able [to effect] in it any penetration."
الكهف,18,98,قَالَ هَذَا رَحْمَةٌ مِنْ رَبِّي فَإِذَا جَاءَ وَعْدُ رَبِّي جَعَلَهُ دَكَّاءَ وَكَانَ وَعْدُ رَبِّي حَقًّا,"[Dhul-Qarnayn] said, ""This is a mercy from my Lord; but when the promise of my Lord comes, He will make it level, and ever is the promise of my Lord true."""
الكهف,18,99,وَتَرَكْنَا بَعْضَهُمْ يَوْمَئِذٍ يَمُوجُ فِي بَعْضٍ وَنُفِخَ فِي الصُّورِ فَجَمَعْنَاهُمْ جَمْعًا,"And We will leave them that day surging over each other, and [then] the Horn will be blown, and We will assemble them in [one] assembly."
الكهف,18,100,وَعَرَضْنَا جَهَنَّمَ يَوْمَئِذٍ لِلْكَافِرِينَ عَرْضًا,"And We will present Hell that Day to the Disbelievers, on display -"
الكهف,18,101,الَّذِينَ كَانَتْ أَعْيُنُهُمْ فِي غِطَاءٍ عَنْ ذِكْرِي وَكَانُوا لَا يَسْتَطِيعُونَ سَمْعًا,"Those whose eyes had been within a cover [removed] from My remembrance, and they were not able to hear."
الكهف,18,102,أَفَحَسِبَ الَّذِينَ كَفَرُوا أَنْ يَتَّخِذُوا عِبَادِي مِنْ دُونِي أَوْلِيَاءَ إِنَّا أَعْتَدْنَا جَهَنَّمَ لِلْكَافِرِينَ نُزُلًا,"Then do those who disbelieve think that they can take My servants instead of Me as allies? Indeed, We have prepared Hell for the disbelievers as a lodging."
الكهف,18,103,قُلْ هَلْ نُنَبِّئُكُمْ بِالْأَخْسَرِينَ أَعْمَالًا,"Say, [O Muhammad], ""Shall we [believers] inform you of the greatest losers as to [their] deeds?"
الكهف,18,104,الَّذِينَ ضَلَّ سَعْيُهُمْ فِي الْحَيَاةِ الدُّنْيَا وَهُمْ يَحْسَبُونَ أَنَّهُمْ يُحْسِنُونَ صُنْعًا,"[They are] those whose effort is lost in worldly life, while they think that they are doing well in work."""
الكهف,18,105,أُولَئِكَ الَّذِينَ كَفَرُوا بِآيَاتِ رَبِّهِمْ وَلِقَائِهِ فَحَبِطَتْ أَعْمَالُهُمْ فَلَا نُقِيمُ لَهُمْ يَوْمَ الْقِيَامَةِ وَزْنًا,"Those are the ones who disbelieve in the verses of their Lord and in [their] meeting Him, so their deeds have become worthless; and We will not assign to them on the Day of Resurrection any importance."
الكهف,18,106,ذَلِكَ جَزَاؤُهُمْ جَهَنَّمُ بِمَا كَفَرُوا وَاتَّخَذُوا آيَاتِي وَرُسُلِي هُزُوًا,That is their recompense - Hell - for what they denied and [because] they took My signs and My messengers in ridicule.
الكهف,18,107,إِنَّ الَّذِينَ آمَنُوا وَعَمِلُوا الصَّالِحَاتِ كَانَتْ لَهُمْ جَنَّاتُ الْفِرْدَوْسِ نُزُلًا,"Indeed, those who have believed and done righteous deeds - they will have the Gardens of Paradise as a lodging,"
الكهف,18,108,خَالِدِينَ فِيهَا لَا يَبْغُونَ عَنْهَا حِوَلًا,Wherein they abide eternally. They will not desire from it any transfer.
الكهف,18,109,قُلْ لَوْ كَانَ الْبَحْرُ مِدَادًا لِكَلِمَاتِ رَبِّي لَنَفِدَ الْبَحْرُ قَبْلَ أَنْ تَنْفَدَ كَلِمَاتُ رَبِّي وَلَوْ جِئْنَا بِمِثْلِهِ مَدَدًا,"Say, ""If the sea were ink for [writing] the words of my Lord, the sea would be exhausted before the words of my Lord were exhausted, even if We brought the like of it as a supplement."""
الكهف,18,110,قُلْ إِنَّمَا أَنَا بَشَرٌ مِثْلُكُمْ يُوحَى إِلَيَّ أَنَّمَا إِلَهُكُمْ إِلَهٌ وَاحِدٌ فَمَنْ كَانَ يَرْجُو لِقَاءَ رَبِّهِ فَلْيَعْمَلْ عَمَلًا صَالِحًا وَلَا يُشْرِكْ بِعِبَادَةِ رَبِّهِ أَحَدًا,"Say, ""I am only a man like you, to whom has been revealed that your god is one God. So whoever would hope for the meeting with his Lord - let him do righteous work and not associate in the worship of his Lord anyone."""
مريم,19,1,كهيعص,"Kaf, Ha, Ya, 'Ayn, Sad."
مريم,19,2,ذِكْرُ رَحْمَتِ رَبِّكَ عَبْدَهُ زَكَرِيَّا,[This is] a mention of the mercy of your Lord to His servant Zechariah
مريم,19,3,إِذْ نَادَى رَبَّهُ نِدَاءً خَفِيًّا,When he called to his Lord a private supplication.
مريم,19,4,قَالَ رَبِّ إِنِّي وَهَنَ الْعَظْمُ مِنِّي وَاشْتَعَلَ الرَّأْسُ شَيْبًا وَلَمْ أَكُنْ بِدُعَائِكَ رَبِّ شَقِيًّا,"He said, ""My Lord, indeed my bones have weakened, and my head has filled with white, and never have I been in my supplication to You, my Lord, unhappy."
مريم,19,5,وَإِنِّي خِفْتُ الْمَوَالِيَ مِنْ وَرَائِي وَكَانَتِ امْرَأَتِي عَاقِرًا فَهَبْ لِي مِنْ لَدُنْكَ وَلِيًّا,"And indeed, I fear the successors after me, and my wife has been barren, so give me from Yourself an heir"
مريم,19,6,يَرِثُنِي وَيَرِثُ مِنْ آلِ يَعْقُوبَ وَاجْعَلْهُ رَبِّ رَضِيًّا,"Who will inherit me and inherit from the family of Jacob. And make him, my Lord, pleasing [to You]."""
مريم,19,7,يَا زَكَرِيَّا إِنَّا نُبَشِّرُكَ بِغُلَامٍ اسْمُهُ يَحْيَى لَمْ نَجْعَلْ لَهُ مِنْ قَبْلُ سَمِيًّا,"[He was told], ""O Zechariah, indeed We give you good tidings of a boy whose name will be John. We have not assigned to any before [this] name."""
مريم,19,8,قَالَ رَبِّ أَنَّى يَكُونُ لِي غُلَامٌ وَكَانَتِ امْرَأَتِي عَاقِرًا وَقَدْ بَلَغْتُ مِنَ الْكِبَرِ عِتِيًّا,"He said, ""My Lord, how will I have a boy when my wife has been barren and I have reached extreme old age?"""
مريم,19,9,قَالَ كَذَلِكَ قَالَ رَبُّكَ هُوَ عَلَيَّ هَيِّنٌ وَقَدْ خَلَقْتُكَ مِنْ قَبْلُ وَلَمْ تَكُ شَيْئًا,"[An angel] said, ""Thus [it will be]; your Lord says, 'It is easy for Me, for I created you before, while you were nothing.' """
مريم,19,10,قَالَ رَبِّ اجْعَلْ لِي آيَةً قَالَ آيَتُكَ أَلَّا تُكَلِّمَ النَّاسَ ثَلَاثَ لَيَالٍ سَوِيًّا,"[Zechariah] said, ""My Lord, make for me a sign."" He said, ""Your sign is that you will not speak to the people for three nights, [being] sound."""
مريم,19,11,فَخَرَجَ عَلَى قَوْمِهِ مِنَ الْمِحْرَابِ فَأَوْحَى إِلَيْهِمْ أَنْ سَبِّحُوا بُكْرَةً وَعَشِيًّا,So he came out to his people from the prayer chamber and signaled to them to exalt [Allah] in the morning and afternoon.
مريم,19,12,يَا يَحْيَى خُذِ الْكِتَابَ بِقُوَّةٍ وَآتَيْنَاهُ الْحُكْمَ صَبِيًّا,"[Allah] said, ""O John, take the Scripture with determination."" And We gave him judgement [while yet] a boy"
مريم,19,13,وَحَنَانًا مِنْ لَدُنَّا وَزَكَاةً وَكَانَ تَقِيًّا,"And affection from Us and purity, and he was fearing of Allah"
مريم,19,14,وَبَرًّا بِوَالِدَيْهِ وَلَمْ يَكُنْ جَبَّارًا عَصِيًّا,"And dutiful to his parents, and he was not a disobedient tyrant."
مريم,19,15,وَسَلَامٌ عَلَيْهِ يَوْمَ وُلِدَ وَيَوْمَ يَمُوتُ وَيَوْمَ يُبْعَثُ حَيًّا,And peace be upon him the day he was born and the day he dies and the day he is raised alive.
مريم,19,16,وَاذْكُرْ فِي الْكِتَابِ مَرْيَمَ إِذِ انْتَبَذَتْ مِنْ أَهْلِهَا مَكَانًا شَرْقِيًّا,"And mention, [O Muhammad], in the Book [the story of] Mary, when she withdrew from her family to a place toward the east."
مريم,19,17,فَاتَّخَذَتْ مِنْ دُونِهِمْ حِجَابًا فَأَرْسَلْنَا إِلَيْهَا رُوحَنَا فَتَمَثَّلَ لَهَا بَشَرًا سَوِيًّا,"And she took, in seclusion from them, a screen. Then We sent to her Our Angel, and he represented himself to her as a well-proportioned man."
مريم,19,18,قَالَتْ إِنِّي أَعُوذُ بِالرَّحْمَنِ مِنْكَ إِنْ كُنْتَ تَقِيًّا,"She said, ""Indeed, I seek refuge in the Most Merciful from you, [so leave me], if you should be fearing of Allah."""
مريم,19,19,قَالَ إِنَّمَا أَنَا رَسُولُ رَبِّكِ لِأَهَبَ لَكِ غُلَامًا زَكِيًّا,"He said, ""I am only the messenger of your Lord to give you [news of] a pure boy."""
مريم,19,20,قَالَتْ أَنَّى يَكُونُ لِي غُلَامٌ وَلَمْ يَمْسَسْنِي بَشَرٌ وَلَمْ أَكُ بَغِيًّا,"She said, ""How can I have a boy while no man has touched me and I have not been unchaste?"""
مريم,19,21,قَالَ كَذَلِكِ قَالَ رَبُّكِ هُوَ عَلَيَّ هَيِّنٌ وَلِنَجْعَلَهُ آيَةً لِلنَّاسِ وَرَحْمَةً مِنَّا وَكَانَ أَمْرًا مَقْضِيًّا,"He said, ""Thus [it will be]; your Lord says, 'It is easy for Me, and We will make him a sign to the people and a mercy from Us. And it is a matter [already] decreed.' """
مريم,19,22,فَحَمَلَتْهُ فَانْتَبَذَتْ بِهِ مَكَانًا قَصِيًّا,"So she conceived him, and she withdrew with him to a remote place."
مريم,19,23,فَأَجَاءَهَا الْمَخَاضُ إِلَى جِذْعِ النَّخْلَةِ قَالَتْ يَا لَيْتَنِي مِتُّ قَبْلَ هَذَا وَكُنْتُ نَسْيًا مَنْسِيًّا,"And the pains of childbirth drove her to the trunk of a palm tree. She said, ""Oh, I wish I had died before this and was in oblivion, forgotten."""
مريم,19,24,فَنَادَاهَا مِنْ تَحْتِهَا أَلَّا تَحْزَنِي قَدْ جَعَلَ رَبُّكِ تَحْتَكِ سَرِيًّا,"But he called her from below her, ""Do not grieve; your Lord has provided beneath you a stream."
مريم,19,25,وَهُزِّي إِلَيْكِ بِجِذْعِ النَّخْلَةِ تُسَاقِطْ عَلَيْكِ رُطَبًا جَنِيًّا,"And shake toward you the trunk of the palm tree; it will drop upon you ripe, fresh dates."
مريم,19,26,فَكُلِي وَاشْرَبِي وَقَرِّي عَيْنًا فَإِمَّا تَرَيِنَّ مِنَ الْبَشَرِ أَحَدًا فَقُولِي إِنِّي نَذَرْتُ لِلرَّحْمَنِ صَوْمًا فَلَنْ أُكَلِّمَ الْيَوْمَ إِنْسِيًّا,"So eat and drink and be contented. And if you see from among humanity anyone, say, 'Indeed, I have vowed to the Most Merciful abstention, so I will not speak today to [any] man.' """
مريم,19,27,فَأَتَتْ بِهِ قَوْمَهَا تَحْمِلُهُ قَالُوا يَا مَرْيَمُ لَقَدْ جِئْتِ شَيْئًا فَرِيًّا,"Then she brought him to her people, carrying him. They said, ""O Mary, you have certainly done a thing unprecedented."
